datetime,open,close,high,low,volume,status
20240102,152.45,149.75,152.75,148.39,37456100.0,1
20240103,149.2,148.79,151.05,148.33,36878800.0,1
20240104,148.98,144.92,149.24,144.05,44701000.0,1
20240105,144.75,145.38,146.59,143.39,36483100.0,1
20240108,145.03,149.18,149.4,144.4,37553300.0,1
20240109,149.07,151.37,151.71,147.62,35287000.0,1
20240110,151.71,154.04,154.42,151.03,36619800.0,1
20240111,154.68,154.93,157.17,153.12,39988500.0,1
20240112,154.52,154.37,156.2,153.93,32259600.0,1
20240116,153.85,152.96,154.99,152.15,30220100.0,1
20240117,151.87,151.67,152.64,149.95,26471900.0,1
20240118,151.78,153.6,153.78,151.39,30015800.0,1
20240119,153.95,155.15,155.76,152.74,38764400.0,1
20240122,156.0,154.85,157.25,153.9,34687000.0,1
20240123,154.35,156.77,156.93,153.93,27708700.0,1
20240124,156.94,157.31,158.51,156.48,37664200.0,1
20240125,157.3,157.34,158.51,154.55,35307000.0,1
20240126,156.6,158.79,160.72,156.56,37563100.0,1
20240129,159.39,161.58,161.88,158.9,33880700.0,1
20240130,161.92,156.55,161.96,154.5,34116000.0,1
20240131,156.7,155.7,159.01,154.56,39180200.0,1
20240201,156.99,170.27,174.5,155.2,60565400.0,1
20240202,169.81,171.19,172.5,167.33,93113600.0,1
20240205,170.9,169.45,171.53,167.7,43336100.0,1
20240206,169.95,168.84,170.71,167.65,32920000.0,1
20240207,168.79,170.59,170.88,168.51,37796900.0,1
20240208,170.28,169.55,171.43,168.88,33766300.0,1
20240209,170.0,174.6,175.0,169.84,48301000.0,1
20240212,174.29,172.1,175.39,171.54,41627400.0,1
20240213,171.68,168.88,172.57,165.75,43331800.0,1
20240214,169.33,171.1,171.5,168.28,34740300.0,1
20240215,172.28,169.7,172.28,167.59,39714200.0,1
20240216,170.1,169.01,170.7,167.17,38983600.0,1
20240220,168.57,169.15,169.94,165.74,33490500.0,1
20240221,168.95,169.61,170.23,167.14,34163000.0,1
20240222,171.51,174.4,174.8,170.6,44185900.0,1
20240223,174.27,174.82,175.75,172.66,44694400.0,1
20240226,174.43,174.15,176.39,173.62,32274200.0,1
20240227,174.0,173.43,174.84,172.86,22573400.0,1
20240228,172.5,171.75,174.05,171.12,20490800.0,1
20240229,172.16,176.78,177.22,171.34,39873500.0,1
20240301,176.98,178.03,178.73,176.04,25438900.0,1
20240304,178.63,177.24,180.14,177.1,27339100.0,1
20240305,176.0,174.1,177.08,173.3,29268000.0,1
20240306,174.88,173.45,176.46,173.26,24517100.0,1
20240307,172.5,176.38,177.99,172.06,26493900.0,1
20240308,176.74,175.1,178.79,174.33,29038000.0,1
20240311,174.97,172.75,175.0,171.47,21683200.0,1
20240312,173.0,175.2,176.76,171.98,28171100.0,1
20240313,175.38,177.2,177.62,174.88,23769900.0,1
20240314,177.24,178.79,179.53,176.46,34395100.0,1
20240315,178.22,174.52,179.37,173.9,53574800.0,1
20240318,175.58,174.25,176.69,174.2,24112700.0,1
20240319,174.34,175.85,176.09,173.0,21868500.0,1
20240320,175.77,178.73,178.99,174.64,24057200.0,1
20240321,179.26,178.67,181.42,178.01,25678400.0,1
20240322,178.2,178.84,179.26,176.75,21463300.0,1
20240325,179.0,179.97,180.99,177.24,22860100.0,1
20240326,180.6,179.05,181.23,177.95,22494500.0,1
20240327,179.03,179.96,180.23,177.3,22781200.0,1
20240328,179.94,179.82,181.7,179.26,28660800.0,1
20240401,180.1,180.89,183.0,179.95,21998500.0,1
20240402,180.76,180.84,181.28,178.37,23909600.0,1
20240403,180.09,183.34,183.38,179.8,23919900.0,1
20240404,183.64,180.25,185.1,179.8,33458500.0,1
20240405,181.06,185.2,186.27,180.45,34053500.0,1
20240408,185.54,185.45,187.88,184.81,30495800.0,1
20240409,185.75,185.47,187.4,184.2,30713100.0,1
20240410,185.77,185.07,186.5,181.85,27375100.0,1
20240411,185.65,189.0,189.77,182.0,31338900.0,1
20240412,189.33,185.42,189.99,185.0,30815200.0,1
20240415,186.93,183.52,188.69,183.0,35188600.0,1
20240416,183.62,183.75,184.83,182.26,25160000.0,1
20240417,183.55,181.13,184.86,179.82,24201900.0,1
20240418,181.31,178.43,182.39,178.12,24591900.0,1
20240419,177.0,173.99,179.21,173.44,38176800.0,1
20240422,175.16,176.84,178.87,174.56,26516400.0,1
20240423,177.6,179.67,180.5,175.97,28013800.0,1
20240424,180.22,172.18,180.73,171.74,25306000.0,1
20240425,172.39,179.01,181.79,166.32,36092100.0,1
20240426,179.01,180.12,180.82,176.13,31732100.0,1
20240429,180.21,182.25,183.67,179.39,38603400.0,1
20240430,182.49,177.16,186.43,165.32,69405500.0,1
20240501,176.6,179.93,185.15,175.0,74641300.0,1
20240502,180.95,184.82,185.15,179.91,43266200.0,1
20240503,183.98,185.82,187.87,183.51,32145700.0,1
20240506,185.85,188.46,188.89,184.8,26718600.0,1
20240507,188.24,188.73,189.94,187.3,26416400.0,1
20240508,188.76,187.95,188.91,186.38,20230200.0,1
20240509,187.25,189.15,191.7,187.21,34229400.0,1
20240510,189.61,187.16,190.31,186.93,24561700.0,1
20240513,187.89,186.69,188.31,185.36,19446000.0,1
20240514,186.74,186.99,187.72,183.2,29895000.0,1
20240515,186.98,186.18,188.1,182.73,62085500.0,1
20240516,186.4,183.69,187.31,183.46,28318800.0,1
20240517,184.05,185.0,185.3,183.33,23594200.0,1
20240520,183.89,183.38,186.67,183.21,24309400.0,1
20240521,183.84,182.9,183.86,180.75,39761000.0,1
20240522,183.15,182.97,185.22,181.97,22616200.0,1
20240523,183.35,181.15,185.0,180.08,24954900.0,1
20240524,180.37,181.07,182.44,180.3,21246400.0,1
20240528,181.13,181.9,182.4,179.49,23550700.0,1
20240529,181.87,181.3,184.08,180.19,24494700.0,1
20240530,181.25,178.42,181.95,178.35,22210800.0,1
20240531,178.41,176.27,179.32,173.87,44693700.0,1
20240603,176.96,178.33,178.7,175.83,24239000.0,1
20240604,178.33,179.62,179.82,176.44,20997700.0,1
20240605,179.83,181.45,181.5,178.75,26244100.0,1
20240606,181.39,184.7,185.0,181.0,25416500.0,1
20240607,184.84,184.2,186.29,183.36,21890700.0,1
20240610,184.29,186.96,187.35,183.64,25728200.0,1
20240611,186.9,187.22,187.77,184.53,21206600.0,1
20240612,186.57,186.3,188.75,185.43,27690600.0,1
20240613,186.61,183.59,187.67,182.66,31009700.0,1
20240614,183.93,183.46,184.27,182.23,17730300.0,1
20240617,183.75,184.14,185.0,181.22,27558300.0,1
20240618,183.01,182.85,184.35,181.43,27386800.0,1
20240620,182.94,186.18,186.51,182.7,34627600.0,1
20240621,185.94,188.57,189.28,185.19,55705100.0,1
20240624,188.6,185.95,191.0,185.33,40304100.0,1
20240625,185.86,186.48,188.84,185.42,36280300.0,1
20240626,188.02,193.07,194.8,185.9,49023500.0,1
20240627,193.37,198.21,199.84,192.8,62128500.0,1
20240628,198.65,193.32,199.5,192.5,55187600.0,1
20240701,194.39,196.95,198.3,192.82,32891900.0,1
20240702,196.5,200.02,200.43,195.93,36905900.0,1
20240703,200.12,197.55,200.95,196.76,25254900.0,1
20240705,198.0,199.9,200.55,197.25,30807600.0,1
20240708,200.07,199.62,201.2,197.96,25690500.0,1
20240709,199.62,199.46,200.57,199.04,24633200.0,1
20240710,199.69,199.54,200.3,197.69,25597400.0,1
20240711,199.79,195.1,201.5,192.86,35445200.0,1
20240712,195.0,194.54,196.47,193.65,23155700.0,1
20240715,194.95,193.66,196.19,190.83,30241800.0,1
20240716,193.36,192.83,196.62,192.24,25195600.0,1
20240717,192.08,188.82,192.85,185.99,36699400.0,1
20240718,188.95,184.43,190.8,181.44,37852700.0,1
20240719,184.0,182.83,185.33,179.07,28951200.0,1
20240722,183.7,182.73,185.48,182.46,27386200.0,1
20240723,182.86,186.3,189.39,182.2,36724600.0,1
20240724,185.98,181.71,186.34,180.41,32620100.0,1
20240725,180.98,180.29,183.9,176.83,32794700.0,1
20240726,181.6,182.75,183.19,180.14,21939200.0,1
20240729,182.76,182.72,184.75,182.38,23100000.0,1
20240730,183.6,180.88,185.86,173.78,26990400.0,1
20240731,182.0,189.92,190.0,181.25,32468300.0,1
20240801,190.18,171.4,191.49,169.0,55315600.0,1
20240802,169.97,167.75,170.39,160.55,106677400.0,1
20240805,158.0,162.87,164.26,150.79,63506300.0,1
20240806,164.0,160.55,165.08,158.54,41084500.0,1
20240807,164.11,160.75,167.58,160.08,36522100.0,1
