datetime,open,close,high,low,volume,status
20240102,354.1,346.25,355.0,340.01,33646900.0,1
20240103,344.91,344.39,347.95,341.92,24591100.0,1
20240104,345.88,347.0,348.15,343.39,19845000.0,1
20240105,345.6,352.28,353.5,344.16,25401900.0,1
20240108,351.0,358.79,358.99,350.0,24085800.0,1
20240109,357.4,357.6,360.64,355.36,19644300.0,1
20240110,359.15,372.25,372.94,356.5,41029100.0,1
20240111,373.0,368.09,373.52,362.93,28238600.0,1
20240112,369.24,374.33,377.06,366.83,32827700.0,1
20240116,372.0,367.8,375.61,367.23,27409300.0,1
20240117,364.6,368.18,368.98,358.61,22056300.0,1
20240118,369.03,376.9,376.9,368.35,27159900.0,1
20240119,378.95,384.15,384.45,376.13,36581300.0,1
20240122,385.0,381.78,390.36,381.12,28873500.0,1
20240123,381.35,387.05,388.38,380.46,26124200.0,1
20240124,388.86,392.1,396.15,385.2,25918600.0,1
20240125,392.87,391.3,395.49,385.66,23759900.0,1
20240126,390.2,393.55,396.79,389.63,21506500.0,1
20240129,395.9,403.5,404.1,393.1,29628500.0,1
20240130,404.2,391.5,406.36,387.92,31432400.0,1
20240131,391.43,391.79,398.0,387.1,35065100.0,1
20240201,393.3,453.7,455.87,393.01,51265500.0,1
20240202,455.0,473.21,485.96,453.01,157461400.0,1
20240205,472.4,459.4,475.8,458.42,75481600.0,1
20240206,460.4,453.11,467.12,451.98,39030300.0,1
20240207,453.0,468.5,471.52,453.0,42473000.0,1
20240208,471.02,469.86,471.02,465.03,31093700.0,1
20240209,470.58,467.8,474.21,467.46,33569100.0,1
20240212,468.3,468.0,479.15,466.58,36946600.0,1
20240213,468.7,461.01,469.85,455.09,30191300.0,1
20240214,463.5,473.6,474.53,460.37,25503000.0,1
20240215,475.67,483.5,488.62,472.22,42692900.0,1
20240216,485.69,472.25,487.64,469.21,41115800.0,1
20240220,471.6,471.01,476.18,466.56,30024700.0,1
20240221,471.12,473.85,475.5,461.79,21531100.0,1
20240222,480.0,485.55,489.99,476.06,36041400.0,1
20240223,488.12,483.49,494.36,482.34,28859200.0,1
20240226,483.57,479.89,486.14,479.49,18913100.0,1
20240227,480.45,486.36,487.27,479.61,16084100.0,1
20240228,485.01,482.55,491.05,482.5,21129500.0,1
