datetime,open,close,high,low,volume,status
20240102,140.0,138.11,140.0,136.48,46684500.0,1
20240103,137.89,138.97,139.63,136.57,46365400.0,1
20240104,139.3,136.75,139.55,136.35,53509200.0,1
20240105,136.0,135.67,137.16,135.15,42103700.0,1
20240108,135.55,138.8,139.01,135.1,43753000.0,1
20240109,138.79,140.98,141.49,137.7,48734100.0,1
20240110,141.0,142.42,143.0,140.76,39996100.0,1
20240111,143.0,141.97,145.22,140.63,46579200.0,1
20240112,141.7,142.65,143.2,141.06,36681100.0,1
20240116,141.94,142.44,144.35,141.41,41172700.0,1
20240117,141.2,141.5,142.25,138.9,39629300.0,1
20240118,141.65,144.0,144.21,141.24,50611500.0,1
20240119,144.45,146.38,147.03,143.99,67578700.0,1
20240122,146.42,146.18,148.39,145.55,57247100.0,1
20240123,145.83,147.5,147.53,145.5,40794200.0,1
20240124,148.06,148.78,149.86,147.62,47833200.0,1
20240125,148.62,151.42,153.05,148.62,57072600.0,1
20240126,150.42,152.02,152.54,150.26,46584400.0,1
20240129,152.27,153.51,153.82,151.43,46999700.0,1
20240130,153.97,143.3,154.17,140.86,66875100.0,1
20240131,143.4,140.61,144.14,139.87,140752400.0,1
20240201,141.65,141.83,143.06,140.79,71791600.0,1
20240202,142.5,142.33,143.67,136.5,123112500.0,1
20240205,142.37,143.78,145.47,142.23,76179800.0,1
20240206,144.31,143.79,145.36,143.19,58027300.0,1
20240207,144.2,145.16,145.62,143.9,48040700.0,1
20240208,145.58,146.1,146.33,144.6,42313600.0,1
20240209,146.22,148.92,149.44,146.01,53157400.0,1
20240212,149.44,147.52,149.44,147.22,38506900.0,1
20240213,147.19,145.15,147.67,143.69,49934000.0,1
20240214,145.63,143.49,146.6,141.81,41116600.0,1
20240215,143.8,142.6,144.56,140.46,75376500.0,1
20240216,143.0,140.4,143.84,140.14,58490600.0,1
20240220,140.32,141.2,142.08,139.49,48946600.0,1
20240221,141.03,143.89,144.2,140.26,42773400.0,1
20240222,145.0,143.7,145.6,142.8,54777000.0,1
20240223,143.62,143.9,144.68,143.12,38312400.0,1
20240226,143.74,137.92,144.0,137.39,101724600.0,1
20240227,138.21,138.8,139.25,137.09,65136100.0,1
20240228,138.57,135.91,138.91,135.41,71237300.0,1
20240229,135.92,138.11,138.86,135.41,79321700.0,1
20240301,138.6,137.02,139.0,136.91,59237300.0,1
20240304,137.35,133.08,137.7,131.91,109610000.0,1
20240305,132.77,132.67,133.35,130.66,79842500.0,1
20240306,133.2,131.57,133.91,130.85,65500500.0,1
20240307,130.6,133.98,134.94,130.13,71683500.0,1
20240308,134.9,135.46,138.09,133.6,76146500.0,1
20240311,135.25,138.2,139.1,134.49,60200600.0,1
20240312,138.46,138.15,139.38,136.0,47899700.0,1
20240313,138.48,140.3,141.09,137.83,44028600.0,1
20240314,140.4,142.98,143.59,139.98,85742000.0,1
20240315,142.77,141.05,143.66,140.03,90885200.0,1
20240318,143.02,147.4,152.15,141.3,136316400.0,1
20240319,147.02,147.03,148.8,146.0,44433300.0,1
20240320,146.66,149.55,150.0,146.23,39028800.0,1
20240321,149.81,147.88,150.37,146.9,46761700.0,1
20240322,147.26,150.66,151.58,145.72,57439600.0,1
20240325,150.0,150.07,150.77,147.82,34735800.0,1
20240326,149.82,150.94,152.26,149.77,41651700.0,1
20240327,150.93,150.62,151.68,148.9,43611600.0,1
20240328,150.87,150.77,151.57,150.17,48021400.0,1
20240401,151.2,155.3,155.74,150.25,62807100.0,1
20240402,154.64,155.19,155.45,152.05,47986000.0,1
20240403,154.33,154.49,158.62,152.73,44441600.0,1
20240404,154.48,149.25,155.0,148.34,66333200.0,1
20240405,149.87,152.28,153.42,148.41,44071900.0,1
20240408,152.38,154.91,155.27,151.67,39724100.0,1
20240409,154.59,156.74,158.56,154.58,59754300.0,1
20240410,157.33,155.7,158.1,154.68,42080200.0,1
20240411,155.95,159.39,159.68,155.3,53279000.0,1
20240412,159.24,157.04,160.23,156.93,47980600.0,1
20240415,157.75,154.5,159.71,154.25,50130500.0,1
20240416,154.05,154.54,155.65,153.2,38398600.0,1
20240417,154.25,155.2,157.08,153.68,38390000.0,1
20240418,155.93,155.34,156.94,154.62,36260100.0,1
20240419,154.34,153.1,156.4,152.3,63733600.0,1
20240422,154.26,156.33,157.64,153.7,49230000.0,1
20240423,156.55,157.76,158.97,156.14,38232400.0,1
20240424,158.48,154.6,159.61,153.0,41183100.0,1
20240425,154.28,174.04,181.86,150.6,109719700.0,1
20240426,174.0,171.23,175.75,169.65,128933600.0,1
20240429,171.23,166.33,171.98,165.21,87115700.0,1
20240430,166.17,162.95,168.1,162.5,66053400.0,1
20240501,163.0,164.72,167.12,162.23,62835900.0,1
20240502,165.3,166.68,167.14,163.74,46921400.0,1
20240503,167.04,167.06,168.83,163.05,66407400.0,1
