datetime,open,close,high,low,volume,status
20230103,85.01,86.14,86.96,84.11,62519600.0,1
20230104,86.85,86.7,87.0,83.36,58758300.0,1
20230105,86.36,83.16,87.65,83.02,56353200.0,1
20230106,83.45,86.09,86.4,81.43,71665300.0,1
20230109,86.51,87.22,89.48,86.29,55998400.0,1
20230110,87.4,89.94,90.19,86.71,59049700.0,1
20230111,90.02,95.24,95.66,89.7,92298600.0,1
20230112,94.68,95.2,97.19,93.5,75497300.0,1
20230113,95.27,98.1,98.37,93.05,75830200.0,1
20230117,97.91,95.65,98.89,95.58,62391500.0,1
20230118,96.74,95.32,99.32,95.01,69724500.0,1
20230119,95.19,93.84,95.44,92.86,59098200.0,1
20230120,94.2,97.35,97.37,93.2,57940600.0,1
20230123,97.1,97.42,98.38,95.86,66048900.0,1
20230124,97.3,94.75,99.89,94.0,55936200.0,1
20230125,95.13,97.16,97.58,91.52,83595800.0,1
20230126,97.76,98.52,99.49,96.92,59871800.0,1
20230127,98.59,102.16,103.49,98.0,77349500.0,1
20230130,100.8,100.83,102.08,99.01,60876500.0,1
20230131,100.15,102.49,103.35,99.42,58697100.0,1
20230201,102.76,108.93,109.55,101.24,68094900.0,1
20230202,109.01,107.95,117.5,105.41,133579800.0,1
20230203,106.09,102.95,109.29,102.52,124786900.0,1
20230206,102.95,102.15,103.95,100.65,71812800.0,1
20230207,102.2,101.77,102.74,98.08,103787900.0,1
20230208,101.9,99.98,102.67,98.77,61456100.0,1
20230209,100.89,98.22,102.0,97.57,55565900.0,1
20230210,98.53,97.58,98.82,96.23,45643800.0,1
20230213,97.61,99.33,99.68,96.91,45781400.0,1
20230214,99.4,99.4,100.93,97.52,48811600.0,1
20230215,99.14,101.09,101.44,98.45,39194400.0,1
20230216,101.05,97.65,101.64,97.5,48194900.0,1
20230217,97.44,97.2,98.45,95.65,49099300.0,1
20230221,96.0,94.86,97.06,94.27,43959600.0,1
20230222,94.58,96.08,97.01,94.35,49380500.0,1
20230223,96.36,95.55,96.75,93.67,42218000.0,1
20230224,95.18,93.3,95.59,92.31,48506700.0,1
20230227,93.81,93.6,94.78,93.14,39622700.0,1
20230228,93.4,93.9,94.7,92.92,36457200.0,1
20230301,94.65,92.11,94.99,91.59,45013100.0,1
20230302,91.46,91.86,92.23,90.39,47694800.0,1
20230303,92.31,94.88,95.0,91.57,47795700.0,1
20230306,95.15,93.78,96.55,93.61,42755800.0,1
20230307,94.2,93.5,95.09,92.78,41149800.0,1
20230308,93.55,93.8,94.17,92.18,39722600.0,1
20230309,93.67,92.24,96.21,92.0,48581300.0,1
20230310,92.06,90.84,93.57,90.24,61518900.0,1
20230313,92.0,92.7,94.02,88.12,62233800.0,1
20230314,92.68,94.9,95.06,92.19,53959200.0,1
20230315,94.62,96.22,96.67,92.66,61051600.0,1
20230316,96.31,99.93,100.99,95.0,70443900.0,1
20230317,100.03,98.8,100.66,97.45,70681300.0,1
20230320,97.4,97.45,99.1,95.7,52612200.0,1
20230321,97.8,100.48,100.85,97.35,49765600.0,1
20230322,100.14,98.8,102.1,98.48,49004200.0,1
20230323,99.55,98.84,101.06,97.62,49253400.0,1
20230324,99.0,98.4,99.47,96.4,47078600.0,1
20230327,98.1,98.15,99.34,97.08,40308300.0,1
20230328,98.0,97.37,98.58,96.29,32708800.0,1
20230329,97.5,100.02,100.43,96.99,43177700.0,1
20230330,100.12,102.0,103.04,100.0,45899600.0,1
20230331,101.98,103.31,103.49,101.16,49729100.0,1
20230403,102.0,102.35,103.29,101.43,34162600.0,1
20230404,102.2,104.2,104.21,101.85,42628900.0,1
20230405,104.18,100.94,104.3,100.75,38470400.0,1
20230406,101.0,101.87,102.39,99.8,38365900.0,1
20230410,101.7,102.19,102.3,99.57,32156100.0,1
20230411,102.0,99.95,102.65,99.01,53031700.0,1
20230412,99.85,97.65,101.9,97.6,49210600.0,1
20230413,98.02,102.11,102.57,97.55,59789000.0,1
20230414,104.0,102.75,104.0,101.11,43678400.0,1
20230417,102.48,102.51,103.73,101.59,34884900.0,1
20230418,102.75,102.38,104.2,101.52,33400100.0,1
20230419,101.95,103.9,105.12,100.73,49860200.0,1
20230420,103.65,104.32,105.25,102.53,48813800.0,1
20230421,103.88,107.3,108.15,103.5,75486400.0,1
20230424,106.7,105.76,109.23,105.07,60763200.0,1
20230425,105.74,107.07,108.45,102.45,56176000.0,1
20230426,106.73,106.98,107.48,104.1,63478200.0,1
20230427,106.5,107.53,123.0,105.27,127427300.0,1
20230428,107.6,105.0,109.48,104.33,108786300.0,1
20230501,108.0,101.1,108.0,101.04,63163200.0,1
20230502,101.51,103.6,103.9,101.1,64838100.0,1
20230503,103.61,103.75,105.96,103.03,57655700.0,1
20230504,104.03,104.3,105.39,103.31,39599600.0,1
20230505,104.5,105.45,105.76,103.55,48082800.0,1
20230508,105.64,105.69,106.1,104.7,42343000.0,1
20230509,105.59,106.69,106.79,105.15,35993300.0,1
20230510,106.0,110.24,110.67,105.75,68539400.0,1
20230511,110.36,112.1,113.28,109.92,63566500.0,1
20230512,112.5,109.87,112.7,109.31,43638500.0,1
20230515,110.05,111.11,112.29,109.25,45818200.0,1
20230516,111.1,113.2,114.79,110.55,57936100.0,1
20230517,113.1,115.3,115.83,112.93,57141100.0,1
20230518,115.48,118.36,118.63,115.2,59349000.0,1
20230519,117.96,116.13,118.75,115.7,44400900.0,1
20230522,116.25,115.12,117.24,114.25,59982000.0,1
20230523,115.18,115.47,117.14,113.78,49640300.0,1
20230524,115.17,117.2,118.2,114.8,53929100.0,1
20230525,116.86,114.95,117.75,114.31,54997700.0,1
20230526,115.51,120.59,121.5,114.56,80606600.0,1
20230530,121.59,122.17,122.92,119.85,53518600.0,1
20230531,121.66,120.5,122.04,119.17,56643400.0,1
20230601,120.58,123.05,123.5,119.93,45301100.0,1
20230602,123.2,124.19,126.39,123.07,51011100.0,1
20230605,124.2,125.07,125.8,123.03,39024300.0,1
20230606,125.26,126.47,127.4,124.93,38633100.0,1
20230607,126.75,121.42,127.48,120.63,78859100.0,1
20230608,121.59,124.0,125.63,120.43,52823200.0,1
20230609,124.16,123.04,125.8,121.95,44198300.0,1
20230612,123.95,127.0,127.0,122.83,43788900.0,1
20230613,127.13,126.77,128.82,125.18,42667500.0,1
20230614,126.62,126.16,127.33,124.12,40154500.0,1
20230615,125.93,126.79,127.69,124.32,49964100.0,1
20230616,127.0,125.55,128.15,125.3,68971700.0,1
20230620,124.45,125.8,127.25,124.12,43175900.0,1
20230621,125.6,124.5,126.73,123.85,44570600.0,1
20230622,124.41,131.11,131.2,123.94,73996000.0,1
20230623,130.0,129.0,130.84,128.28,60079400.0,1
20230626,129.06,128.04,131.49,127.1,50661900.0,1
20230627,128.4,128.95,130.09,127.52,38331800.0,1
20230628,129.18,129.41,131.48,128.44,42596700.0,1
20230629,129.41,127.82,129.71,127.25,33590300.0,1
20230630,128.37,130.11,131.25,128.1,45045600.0,1
20230703,130.11,130.42,131.85,130.03,23675400.0,1
20230705,129.51,130.47,131.4,129.25,28298300.0,1
20230706,129.94,128.22,130.16,127.37,31869400.0,1
20230707,128.15,130.1,130.97,127.76,35484800.0,1
20230710,129.39,127.2,130.14,125.91,51941900.0,1
20230711,127.45,128.87,129.77,127.21,41480400.0,1
20230712,129.1,131.24,131.26,128.83,44719000.0,1
20230713,131.39,134.46,134.67,131.39,48302100.0,1
20230714,134.5,134.51,136.65,133.71,43581100.0,1
20230717,134.62,133.26,135.62,133.21,38917000.0,1
20230718,133.5,132.8,133.86,131.35,44745300.0,1
20230719,133.18,134.47,135.99,132.53,44171600.0,1
20230720,134.47,131.0,135.07,129.33,48887700.0,1
20230721,131.14,129.94,131.95,128.41,85753900.0,1
20230724,130.37,128.77,131.66,128.35,30821600.0,1
20230725,129.12,126.32,129.7,125.89,30919200.0,1
20230726,125.96,128.4,129.66,125.96,43299200.0,1
20230727,129.32,128.78,132.63,127.79,43747700.0,1
20230728,129.34,132.7,133.01,128.5,38493000.0,1
20230731,132.68,133.8,133.98,131.88,34654300.0,1
20230801,133.57,131.26,134.39,130.85,34343700.0,1
20230802,130.72,129.07,130.98,126.82,41309400.0,1
20230803,128.0,140.17,142.97,126.41,71404800.0,1
20230804,139.91,139.58,143.63,138.0,127674900.0,1
20230807,140.7,141.97,142.54,138.95,58574700.0,1
20230808,141.37,139.98,141.65,138.42,41889000.0,1
20230809,140.18,138.16,140.5,137.1,40694600.0,1
20230810,139.14,139.0,140.41,137.49,44965000.0,1
20230811,138.7,138.25,139.33,137.0,34414000.0,1
20230814,138.69,140.81,141.2,137.75,39597400.0,1
20230815,140.15,137.77,141.28,137.23,35152400.0,1
20230816,138.22,134.58,138.39,134.54,34348100.0,1
20230817,134.62,133.58,136.89,133.4,36790400.0,1
20230818,133.08,133.3,134.07,131.17,37770800.0,1
20230821,133.52,134.45,135.2,132.71,33687100.0,1
20230822,134.89,134.19,135.93,133.73,26287100.0,1
20230823,134.62,136.92,137.81,133.22,35078200.0,1
20230824,137.65,131.91,137.99,131.4,34728000.0,1
20230825,132.0,133.01,133.87,130.58,35337500.0,1
20230828,133.22,133.33,134.37,131.85,26985200.0,1
20230829,133.25,135.01,135.17,132.7,32895500.0,1
20230830,134.9,135.15,135.68,133.92,28017400.0,1
20230831,135.12,138.4,139.0,134.84,46625300.0,1
20230901,138.47,137.75,139.96,136.87,33697800.0,1
20230905,138.01,136.51,138.12,135.82,32178700.0,1
20230906,136.32,135.84,137.45,134.61,32039100.0,1
20230907,134.8,137.72,138.03,133.16,38584100.0,1
20230908,138.19,138.26,138.86,136.64,29843400.0,1
20230911,138.51,142.42,143.62,138.33,45859700.0,1
20230912,142.13,141.26,143.0,140.61,33275100.0,1
