datetime,open,close,high,low,volume,status
20230103,89.02,89.26,91.05,88.23,58929900.0,1
20230104,89.71,88.0,90.65,87.27,70025700.0,1
20230105,87.77,86.3,88.53,85.9,57730200.0,1
20230106,86.45,87.3,87.89,84.86,87340800.0,1
20230109,87.55,87.94,90.05,87.44,62290600.0,1
20230110,87.65,88.55,88.67,85.69,64564400.0,1
20230111,88.53,91.64,91.69,88.19,57092700.0,1
20230112,91.81,91.19,92.39,89.22,62227600.0,1
20230113,91.13,91.83,92.19,90.02,54734300.0,1
20230117,92.02,91.02,92.25,90.05,65109900.0,1
20230118,91.64,91.05,92.9,90.64,59729600.0,1
20230119,90.81,93.31,93.64,90.08,76912900.0,1
20230120,93.53,98.28,98.3,92.81,130683400.0,1
20230123,98.22,99.63,100.04,97.18,76731100.0,1
20230124,98.7,97.42,99.61,97.17,65947300.0,1
20230125,97.54,95.25,97.7,93.76,88663200.0,1
20230126,96.08,96.9,97.57,94.98,63482300.0,1
20230127,97.26,99.3,100.32,96.57,71050100.0,1
20230130,98.62,97.23,99.38,96.39,57714700.0,1
20230131,97.1,97.94,98.88,96.32,57279400.0,1
20230201,98.41,104.1,104.76,97.58,72120100.0,1
20230202,104.41,103.99,112.17,100.87,141679600.0,1
20230203,102.49,104.76,107.81,101.87,133746700.0,1
20230206,104.4,103.34,104.6,101.88,66874000.0,1
20230207,103.01,106.8,108.18,102.77,103056400.0,1
20230208,107.09,99.43,107.82,98.03,199483100.0,1
20230209,101.0,95.24,101.0,93.63,246573500.0,1
20230210,95.83,94.6,96.75,94.17,115597700.0,1
20230213,94.73,94.27,95.47,93.76,105969700.0,1
20230214,94.47,94.36,95.29,92.26,117195200.0,1
20230215,94.48,96.94,97.12,93.84,107447300.0,1
20230216,97.1,94.86,97.68,94.74,86770000.0,1
20230217,94.77,94.29,95.57,93.21,67979400.0,1
20230221,93.42,91.92,94.3,91.7,66626000.0,1
20230222,91.74,91.84,92.3,90.61,63449700.0,1
20230223,92.29,90.66,92.49,89.76,83519800.0,1
20230224,90.59,89.22,91.04,88.57,78472700.0,1
20230227,89.66,90.0,90.26,89.19,55736000.0,1
20230228,89.99,89.76,91.23,89.16,60430300.0,1
20230301,90.49,90.57,91.03,89.67,62572400.0,1
20230302,89.68,91.86,92.28,89.46,66113900.0,1
20230303,92.06,93.77,93.8,91.77,74908600.0,1
20230306,93.78,95.06,95.97,93.16,67037600.0,1
20230307,95.19,93.9,95.67,93.53,54529700.0,1
20230308,93.94,94.32,95.96,93.5,72839400.0,1
20230309,94.0,92.0,95.53,91.9,59191600.0,1
20230310,92.18,90.83,93.4,90.39,75720100.0,1
20230313,91.73,91.45,92.57,89.31,78319800.0,1
20230314,91.2,93.85,94.36,90.82,75447200.0,1
20230315,93.83,96.5,96.93,91.8,107069100.0,1
20230316,96.22,100.03,101.19,95.0,133249900.0,1
20230317,99.03,101.2,102.84,99.03,124703100.0,1
