datetime,open,close,high,low,volume,status
20230103,120.99,124.52,126.37,120.88,70407900.0,1
20230104,125.14,127.11,129.05,124.42,63387200.0,1
20230105,126.47,127.0,128.52,124.54,50223900.0,1
20230106,126.65,129.99,130.33,125.9,54543200.0,1
20230109,130.49,129.18,132.95,129.0,51367000.0,1
20230110,128.5,133.0,133.44,127.06,56757600.0,1
20230111,132.21,133.01,133.85,130.34,48214800.0,1
20230112,133.09,136.3,137.68,130.37,63176800.0,1
20230113,135.88,136.75,137.39,134.54,43659800.0,1
20230117,136.46,134.93,136.75,134.25,41592600.0,1
20230118,135.36,132.78,137.25,132.57,41470500.0,1
20230119,132.76,136.74,137.45,131.15,56821900.0,1
20230120,136.9,139.24,139.94,134.61,56971900.0,1
20230123,139.09,143.17,143.76,138.62,54794600.0,1
20230124,142.88,142.52,145.0,140.95,44486900.0,1
20230125,142.19,141.46,143.17,140.31,54136900.0,1
20230126,142.5,146.51,147.51,141.67,51951000.0,1
20230127,146.3,151.65,153.19,145.93,72243400.0,1
20230130,151.44,147.11,151.52,146.86,55830600.0,1
20230131,146.61,146.9,149.88,145.14,57455200.0,1
20230201,146.64,183.15,183.32,146.57,111420300.0,1
20230202,181.5,185.8,197.16,180.16,314472400.0,1
20230203,183.1,187.0,196.77,182.89,159572300.0,1
20230206,185.9,186.05,190.7,184.5,86633300.0,1
20230207,186.06,191.7,193.78,184.4,96888200.0,1
20230208,191.22,183.62,193.19,182.92,74791400.0,1
20230209,185.07,177.63,187.16,177.27,76307600.0,1
20230210,177.85,174.33,178.89,173.35,65836400.0,1
20230213,174.57,179.4,181.0,173.71,64981300.0,1
20230214,179.8,179.01,182.44,175.88,49683300.0,1
20230215,178.84,177.5,180.0,175.33,47135800.0,1
20230216,177.86,171.28,177.96,171.16,48640300.0,1
20230217,171.0,175.0,175.5,169.7,43359000.0,1
20230221,175.0,171.49,178.17,171.21,65774900.0,1
20230222,174.0,171.85,174.0,169.69,42642700.0,1
20230223,172.03,171.5,173.74,169.38,37304700.0,1
20230224,171.0,170.26,172.32,167.66,40683000.0,1
20230227,170.73,169.61,173.12,169.06,37466500.0,1
20230228,169.39,174.31,177.55,169.09,89495400.0,1
20230301,175.7,173.8,177.85,173.05,59251200.0,1
20230302,173.0,174.01,175.01,170.6,34867600.0,1
20230303,174.8,185.44,186.62,174.66,91142300.0,1
20230306,185.7,185.35,189.66,184.6,63194500.0,1
20230307,187.28,184.2,190.24,184.01,73864700.0,1
20230308,185.0,184.85,185.47,181.34,39467900.0,1
20230309,184.13,181.5,188.93,180.3,54637300.0,1
20230310,181.0,182.3,184.77,178.8,52051400.0,1
20230313,185.0,181.29,185.88,174.82,48124700.0,1
20230314,180.96,193.7,195.0,179.76,83390400.0,1
20230315,194.22,202.35,204.8,189.02,82654700.0,1
20230316,202.8,202.8,205.76,196.08,102752300.0,1
20230317,202.65,195.58,203.96,195.43,97703300.0,1
20230320,195.22,197.0,199.36,193.64,47942600.0,1
20230321,200.58,202.16,203.96,197.95,59341900.0,1
20230322,203.17,199.98,207.37,199.37,56661000.0,1
20230323,200.38,205.17,207.88,200.38,53741900.0,1
20230324,205.17,206.2,207.58,202.53,57179100.0,1
20230327,205.09,202.5,206.7,201.36,36823700.0,1
20230328,202.0,200.76,202.8,197.9,37879200.0,1
20230329,202.22,204.98,206.0,200.17,36887800.0,1
20230330,205.74,207.83,208.32,202.82,43680600.0,1
20230331,207.8,212.0,212.35,206.22,49646400.0,1
20230403,210.85,213.16,213.49,208.2,36085900.0,1
20230404,212.57,215.17,216.24,212.01,42545100.0,1
20230405,214.17,210.52,215.83,209.94,38504000.0,1
20230406,211.41,216.07,216.94,208.65,53261400.0,1
20230410,215.33,214.5,216.19,210.66,31014400.0,1
20230411,214.74,214.0,217.21,213.41,31943000.0,1
20230412,213.19,213.25,216.96,212.58,38235700.0,1
20230413,214.81,219.95,221.15,214.05,47960900.0,1
20230414,220.0,221.85,222.11,217.55,43728400.0,1
20230417,222.0,218.6,222.34,217.13,28930600.0,1
20230418,218.71,217.69,220.86,215.44,23380800.0,1
20230419,217.9,214.35,217.9,212.93,28602700.0,1
20230420,213.02,213.63,216.75,212.2,28220400.0,1
20230421,212.68,213.14,213.41,209.56,31131900.0,1
20230424,212.03,212.56,214.79,210.71,25968600.0,1
20230425,211.96,212.4,213.01,206.0,35873900.0,1
20230426,212.0,233.75,236.2,207.03,79364400.0,1
20230427,231.52,238.69,242.27,231.52,137484100.0,1
20230428,237.69,239.48,240.43,235.75,75969500.0,1
20230501,240.03,242.91,244.0,236.46,58223100.0,1
20230502,242.99,239.01,244.92,238.25,42716300.0,1
20230503,238.65,237.87,241.75,232.75,65604500.0,1
20230504,238.2,234.3,238.45,232.92,33631500.0,1
20230505,234.25,232.12,235.6,229.85,51018100.0,1
20230508,232.15,232.58,235.62,230.0,28885800.0,1
20230509,232.17,233.7,235.88,230.5,32191200.0,1
20230510,233.01,233.33,237.49,230.72,34935000.0,1
20230511,233.24,236.4,238.21,232.3,36631600.0,1
20230512,236.52,233.5,238.55,231.45,28903800.0,1
20230515,234.11,238.84,240.26,233.13,38853600.0,1
20230516,239.41,238.52,239.64,235.18,32600600.0,1
20230517,238.99,242.56,243.85,237.03,41589000.0,1
20230518,242.97,248.39,248.85,240.79,42711300.0,1
20230519,247.99,245.8,248.69,243.41,39453300.0,1
