datetime,open,close,high,low,volume,status
20220103,29.7,30.075,30.711,29.67,283810300.0,1
20220104,30.135,29.036,30.5,28.349,378043000.0,1
20220105,29.098,27.73,29.416,27.5,346406300.0,1
20220106,27.605,28.339,28.438,27.065,324176800.0,1
20220107,28.162,27.214,28.525,27.057,301969600.0,1
20220110,27.224,27.545,27.545,25.643,435272800.0,1
20220111,27.432,27.765,28.065,26.839,305336400.0,1
20220112,27.747,27.914,28.595,27.608,287254700.0,1
20220113,27.951,26.6,28.48,26.498,384913200.0,1
20220114,26.7,26.93,27.197,26.1,285921200.0,1
20220118,26.277,25.803,26.942,25.77,309075400.0,1
20220119,25.74,24.875,26.544,24.868,344034000.0,1
20220120,25.2,23.678,25.58,23.5,307626400.0,1
20220121,23.669,23.102,24.823,23.102,515645800.0,1
20220124,23.496,23.16,23.505,20.888,659433000.0,1
20220125,22.5,22.44,23.072,21.502,480245300.0,1
20220126,22.831,23.23,24.057,22.3,550368000.0,1
20220127,22.826,22.155,23.995,21.675,416418800.0,1
20220128,22.127,23.08,23.1,21.296,405931300.0,1
20220131,23.246,24.653,24.698,22.84,429838500.0,1
20220201,25.1,25.745,26.094,23.89,390668500.0,1
20220202,25.8,24.177,26.08,24.177,394299500.0,1
20220203,24.387,24.555,25.077,23.78,301729100.0,1
20220204,24.675,24.25,24.675,23.6,256730500.0,1
20220207,24.262,24.973,25.182,24.16,274878900.0,1
20220208,24.759,25.324,25.324,23.98,297762000.0,1
20220209,25.466,26.752,26.896,25.17,371500100.0,1
20220210,26.573,25.7,26.925,25.6,373992900.0,1
20220211,25.532,23.84,26.155,23.773,433851200.0,1
20220214,23.334,24.375,24.875,23.0,324112500.0,1
20220215,24.6,26.42,26.65,24.305,517094800.0,1
20220216,26.628,25.863,27.597,25.1,519875100.0,1
20220217,25.815,24.445,26.232,24.165,606612200.0,1
20220218,24.629,23.207,24.986,23.1,561649600.0,1
20220222,23.0,23.677,24.064,22.292,462209600.0,1
20220223,23.902,22.279,24.155,22.069,410934500.0,1
20220224,21.0,23.25,23.807,20.6,563100100.0,1
20220225,23.29,24.073,24.217,23.066,402037600.0,1
20220228,23.597,24.474,24.665,22.985,348912800.0,1
20220301,24.4,23.499,24.4,23.132,307965300.0,1
20220302,23.367,23.996,24.409,23.336,292748000.0,1
20220303,24.05,23.769,24.525,23.47,269791000.0,1
20220304,23.305,22.707,23.68,22.482,324798900.0,1
20220307,22.45,21.025,23.033,21.0,330008900.0,1
20220308,21.32,21.439,22.373,20.65,425309800.0,1
20220309,21.8,22.833,23.22,21.514,370360600.0,1
20220310,22.55,22.665,22.8,21.882,302797000.0,1
20220311,22.6,22.043,23.39,22.019,260585400.0,1
20220314,22.1,21.545,22.38,21.159,282955000.0,1
20220315,21.35,23.062,23.118,20.987,363010300.0,1
20220316,23.5,24.55,24.719,23.172,496217100.0,1
20220317,24.6,24.501,25.0,23.906,351017300.0,1
20220318,24.55,26.509,26.569,24.41,557427000.0,1
20220321,26.4,26.617,27.152,25.967,445607800.0,1
20220322,26.72,26.429,27.238,26.072,410680300.0,1
20220323,26.5,25.769,26.632,25.575,382974800.0,1
20220324,25.919,28.115,28.32,25.698,657300500.0,1
20220325,28.31,27.683,28.83,27.271,442550100.0,1
20220328,27.598,28.225,28.258,27.206,309741800.0,1
20220329,28.24,28.51,29.143,27.98,361529100.0,1
20220330,28.48,27.8,29.011,27.503,337736200.0,1
20220331,27.974,27.4,28.248,27.27,393586500.0,1
20220401,27.518,26.669,27.66,26.267,386896500.0,1
20220404,26.824,27.3,27.558,26.613,291655900.0,1
20220405,27.46,25.85,27.542,25.82,313839100.0,1
20220406,25.779,24.145,25.931,24.003,517013700.0,1
20220407,24.597,24.275,24.805,23.478,414030600.0,1
20220408,24.499,23.05,24.56,23.018,407194400.0,1
20220411,23.0,21.78,23.0,21.66,405727500.0,1
20220412,21.878,21.595,22.788,21.282,465590900.0,1
20220413,21.9,22.205,22.5,21.455,393673700.0,1
20220414,22.45,21.21,22.777,21.163,417486600.0,1
20220418,21.205,22.075,22.088,20.945,403199200.0,1
20220419,21.997,21.885,22.373,21.314,388981800.0,1
20220420,21.988,21.622,22.671,21.2,350838500.0,1
20220421,21.825,20.086,22.392,20.0,486686800.0,1
20220422,20.3,19.35,20.486,19.297,445740500.0,1
20220425,19.3,19.98,20.0,19.011,509642800.0,1
20220426,19.902,18.68,19.95,18.156,504713200.0,1
20220427,18.72,18.83,19.167,18.29,387802300.0,1
20220428,18.9,19.22,20.037,18.489,453668000.0,1
20220429,19.538,18.64,20.129,18.517,384082000.0,1
20220502,18.586,19.569,19.64,18.293,455669900.0,1
20220503,19.6,20.09,20.167,19.133,383596300.0,1
20220504,20.137,20.311,20.4,18.751,509325700.0,1
20220505,20.11,18.901,20.442,18.5,490945000.0,1
20220506,18.9,18.6,19.512,17.99,504618500.0,1
20220509,18.522,16.953,18.522,16.827,502677500.0,1
20220510,17.177,17.54,18.198,17.025,604173700.0,1
20220511,17.807,16.681,18.05,16.568,522419700.0,1
20220512,16.639,16.42,16.788,15.567,539214800.0,1
20220513,16.6,17.902,17.929,16.215,535021300.0,1
20220516,17.626,17.21,17.842,17.106,429885100.0,1
20220517,17.526,18.28,18.371,17.307,477314600.0,1
20220518,18.146,16.519,18.223,16.519,446390600.0,1
20220519,16.665,17.338,17.687,16.461,516648300.0,1
20220520,17.576,16.694,17.7,15.755,599321000.0,1
20220523,16.956,16.68,17.08,16.179,523428000.0,1
20220524,16.3,16.32,16.807,15.78,469551000.0,1
20220525,16.287,15.812,17.12,15.22,639166600.0,1
20220526,15.963,17.96,18.092,15.83,799051500.0,1
20220527,17.61,18.945,18.948,17.61,557370900.0,1
20220531,19.05,18.798,19.2,18.35,521251700.0,1
20220601,18.696,18.25,19.054,18.122,442423100.0,1
20220602,18.408,19.711,19.778,18.198,516226300.0,1
20220603,19.566,18.72,19.77,18.521,470468400.0,1
20220606,18.976,18.77,19.337,18.564,337749000.0,1
20220607,18.67,18.88,19.0,18.188,306178500.0,1
20220608,18.859,18.64,19.18,18.535,297539900.0,1
20220609,18.64,18.045,18.933,17.932,312965000.0,1
20220610,18.014,16.951,18.13,16.869,371326300.0,1
20220613,16.446,15.68,16.546,15.606,469893200.0,1
20220614,15.905,16.032,16.16,15.412,380359200.0,1
20220615,15.999,16.727,16.868,15.751,456149000.0,1
20220616,16.2,15.612,16.6,15.401,408531700.0,1
20220617,15.736,15.85,15.995,15.328,532885300.0,1
20220621,16.308,16.48,17.008,16.263,384255300.0,1
20220622,16.096,16.15,16.662,15.902,353679400.0,1
20220623,16.05,16.18,16.655,15.853,373241300.0,1
20220624,16.301,17.15,17.15,16.184,383149700.0,1
20220627,17.256,16.9,17.495,16.625,349934600.0,1
20220628,16.955,15.975,17.202,15.945,365191100.0,1
20220629,15.981,15.555,16.066,15.17,389970500.0,1
20220630,15.389,15.1,15.567,14.862,568190900.0,1
20220701,14.943,14.435,15.063,14.396,467700200.0,1
20220705,14.545,14.934,14.99,14.055,527807600.0,1
20220706,14.98,15.118,15.319,14.789,447349000.0,1
20220707,15.31,15.787,15.945,15.235,416556500.0,1
20220708,15.72,15.825,16.037,15.38,399102400.0,1
20220711,15.825,15.118,15.825,15.038,341747600.0,1
20220712,15.009,15.1,15.431,14.877,354104100.0,1
20220713,15.098,15.017,15.375,14.465,412882000.0,1
20220714,15.094,15.525,15.545,14.728,369006300.0,1
20220715,15.5,15.817,15.859,15.376,308494600.0,1
20220718,16.0,16.142,16.897,15.943,537190500.0,1
20220719,16.142,17.24,17.277,16.098,570299800.0,1
20220720,17.242,17.65,17.933,16.801,615414500.0,1
20220721,17.682,17.69,18.144,17.544,439490100.0,1
20220722,17.799,17.246,18.005,17.136,428267100.0,1
