datetime,open,close,high,low,volume,status
20220103,167.6685,170.4045,170.7035,166.1605,28519200.0,1
20220104,170.3375,167.399,171.4,166.3495,31386800.0,1
20220105,167.237,164.3,167.237,164.15,27732400.0,1
20220106,164.357,163.5995,164.8,161.937,19907700.0,1
20220107,163.49,162.4375,165.2435,162.031,19929400.0,1
20220110,162.4,161.571,162.9,156.3045,41925600.0,1
20220111,162.4995,165.1,166.35,160.7015,28486100.0,1
20220112,165.5975,165.257,166.878,164.417,22226700.0,1
20220113,165.1,161.16,166.2215,161.075,23627900.0,1
20220114,161.325,162.0125,162.25,159.8005,18489800.0,1
20220118,159.25,158.8,160.25,157.6645,30873600.0,1
20220119,158.806,155.975,159.831,155.975,23412900.0,1
20220120,157.2,150.05,158.0,149.108,30685600.0,1
20220121,150.8,141.9,151.6675,141.9,77518200.0,1
20220124,143.343,144.387,144.945,135.352,70997300.0,1
20220125,141.9,141.0,143.6,137.25,41778500.0,1
20220126,142.2,140.001,145.185,137.3255,41561700.0,1
20220127,138.8725,140.85,144.2435,138.525,34263600.0,1
20220128,139.817,144.25,144.25,137.929,31004900.0,1
20220131,145.454,149.5735,150.3605,143.865,33415000.0,1
20220201,149.85,153.9,154.444,147.6275,24266400.0,1
20220202,155.2,144.9,155.745,144.9,37578700.0,1
20220203,145.924,159.3375,165.0,136.4295,97611900.0,1
20220204,157.159,157.25,161.2,150.608,115780200.0,1
20220207,157.883,158.4,162.691,157.245,50345800.0,1
20220208,157.9355,161.7495,161.7925,155.5505,33770500.0,1
20220209,161.9,161.3,163.8345,160.25,27196900.0,1
20220210,160.9,158.75,161.1875,157.75,29126700.0,1
20220211,157.6,153.426,159.2095,152.7335,35130800.0,1
20220214,151.0,155.9,158.4485,150.66,37378600.0,1
20220215,156.388,156.3,158.75,154.6375,26139800.0,1
20220216,157.0,159.0,160.195,154.7345,23735100.0,1
20220217,158.426,154.8895,160.349,154.5,28225800.0,1
20220218,155.9005,151.5,155.9005,150.893,26638400.0,1
20220222,149.0,151.15,152.9825,148.0,28993100.0,1
20220223,152.257,144.8,152.85,144.406,28218200.0,1
20220224,141.0,150.1,151.749,138.7835,47516800.0,1
20220225,150.0,153.75,153.99,149.2135,28026000.0,1
20220228,151.44,153.598,154.45,150.85,26154500.0,1
20220301,152.2485,151.3,154.099,149.977,20314800.0,1
20220302,150.5,152.0525,152.9995,148.75,20978500.0,1
20220303,152.2545,147.9,153.929,146.856,29500100.0,1
20220304,146.5,145.4495,147.85,143.807,25877100.0,1
20220307,143.15,136.744,146.0945,136.444,39104800.0,1
20220308,137.198,135.75,140.6995,133.5725,42728300.0,1
20220309,138.7575,148.75,154.5,136.0145,38030600.0,1
20220310,148.75,146.75,149.0,143.978,55637000.0,1
20220311,146.75,145.664,149.7445,145.369,27461000.0,1
20220314,146.45,142.6,147.45,140.884,33827700.0,1
20220315,141.5,147.535,147.985,141.5,32599900.0,1
20220316,149.4,153.0735,153.6,147.3535,33753600.0,1
20220317,153.0,156.443,157.4985,151.9,29647200.0,1
20220318,156.692,161.434,161.594,156.01,52027200.0,1
20220321,160.25,161.5495,163.084,159.553,28143800.0,1
20220322,162.0,164.8445,166.167,161.179,27162200.0,1
20220323,164.4515,163.5,166.37,162.687,24207200.0,1
20220324,163.85,163.1,164.187,160.05,20665500.0,1
20220325,163.1,164.71,165.3685,162.25,20971300.0,1
20220328,164.7625,168.8635,169.0375,164.7625,24436100.0,1
20220329,168.95,169.15,170.8315,167.8685,28993300.0,1
20220330,168.223,166.994,168.9505,165.5,24133200.0,1
20220331,167.0,163.8,167.1,162.9535,29358900.0,1
20220401,164.05,163.5,165.827,162.3195,24043200.0,1
20220404,164.25,168.3465,168.55,163.2055,21700700.0,1
20220405,168.65,164.2,168.65,163.266,21663200.0,1
20220406,162.6,158.455,164.055,157.2545,33823200.0,1
20220407,159.455,158.05,160.079,154.5115,30304900.0,1
20220408,158.7625,154.0335,158.7625,154.0335,18340300.0,1
20220411,152.9285,151.125,154.1365,150.5345,23510100.0,1
20220412,151.6,151.2,155.099,150.383,21849000.0,1
20220413,152.05,155.887,156.025,149.6,25057100.0,1
20220414,155.756,151.65,155.897,151.4715,22485100.0,1
20220418,151.5,153.75,154.0395,150.2505,20687100.0,1
20220419,153.2495,155.95,158.649,151.5505,24919600.0,1
20220420,156.8,154.6,158.1,153.6035,26733500.0,1
20220421,155.65,148.7465,156.738,147.5895,26816500.0,1
20220422,148.852,144.1,149.646,143.6975,30266600.0,1
20220425,143.4695,145.8755,146.2215,142.4,28379600.0,1
20220426,145.304,140.7,145.75,136.8605,33326600.0,1
20220427,141.09,141.25,141.9485,135.7835,29157600.0,1
20220428,142.5,131.5995,145.9375,126.0515,45728700.0,1
20220429,131.8005,123.95,132.5505,121.625,115328300.0,1
20220502,124.85,123.95,124.85,118.375,64781000.0,1
20220503,124.5665,124.0,126.2205,122.825,34289800.0,1
20220504,124.225,125.5,126.0,119.183,47947800.0,1
20220505,124.8895,116.98,124.8895,115.0725,64236800.0,1
20220506,116.499,114.525,119.0505,113.081,54444400.0,1
20220509,113.45,108.526,114.0,107.957,55962600.0,1
20220510,110.15,109.1,112.6425,107.171,47720500.0,1
20220511,110.005,105.2,110.9,104.4285,47295700.0,1
20220512,103.749,107.5,110.781,102.441,55898300.0,1
20220513,109.8345,113.65,113.65,107.8,41554000.0,1
20220516,112.5,111.005,113.9925,110.354,34703300.0,1
20220517,112.75,115.45,115.8,111.2765,34419300.0,1
20220518,114.6,106.0,114.6,105.55,47503800.0,1
20220519,105.0125,107.9,110.034,105.0125,37521600.0,1
20220520,109.5,107.85,109.898,105.009,43072100.0,1
20220523,109.0,105.225,109.002,103.95,50022800.0,1
20220524,105.2145,104.8155,105.7955,101.26,46573600.0,1
20220525,104.025,106.401,108.175,102.9585,36585100.0,1
20220526,107.15,111.25,112.6655,107.15,37697800.0,1
20220527,111.0,115.699,115.699,110.95,39448700.0,1
20220531,114.75,121.5375,121.9945,114.621,64800200.0,1
20220601,120.87,121.0975,125.179,120.622,56935100.0,1
20220602,123.25,126.9,126.94,120.045,42188000.0,1
20220603,125.725,122.4,125.899,121.046,43889800.0,1
20220606,123.64,125.2,128.99,122.5,111823300.0,1
20220607,124.76,122.37,124.8,120.63,69095300.0,1
20220608,122.44,121.23,123.75,120.75,48254300.0,1
20220609,121.2,116.18,121.98,116.0,55328200.0,1
20220610,116.82,109.65,116.95,109.05,69415700.0,1
20220613,107.0,103.83,108.48,101.87,84148700.0,1
20220614,105.26,103.02,108.57,101.43,57836000.0,1
20220615,103.81,109.39,109.4,102.05,70551200.0,1
20220616,105.3,103.85,109.0,102.01,62353000.0,1
20220617,104.51,105.8,106.98,102.2,85031900.0,1
20220621,108.36,108.17,111.63,105.95,57102000.0,1
20220622,106.25,108.15,112.13,105.86,48969800.0,1
20220623,108.21,112.15,113.0,107.93,51805700.0,1
20220624,113.01,116.55,116.72,111.43,56998500.0,1
20220627,117.41,113.6,118.09,112.7,51083000.0,1
20220628,113.41,107.48,114.85,107.04,59474200.0,1
20220629,107.76,108.55,110.99,106.64,51723300.0,1
20220630,107.98,106.75,108.4,102.52,79188600.0,1
20220701,106.0,109.61,109.75,105.21,57960400.0,1
20220705,109.9,113.2,114.08,106.32,61844500.0,1
20220706,113.57,114.44,115.48,112.01,53366500.0,1
20220707,114.67,115.76,116.99,113.49,49097300.0,1
20220708,115.8,115.36,116.58,113.69,38608700.0,1
20220711,114.45,111.85,115.26,110.87,43336400.0,1
20220712,111.39,109.2,113.23,108.34,43506100.0,1
20220713,109.7,109.64,111.78,106.01,49436500.0,1
20220714,109.88,111.42,111.66,107.58,40699100.0,1
20220715,111.43,113.6,115.59,110.5,68573200.0,1
20220718,114.9,114.0,117.24,113.15,47641200.0,1
20220719,114.15,118.8,119.23,113.47,50999900.0,1
20220720,118.45,122.32,123.48,117.96,59473400.0,1
20220721,122.0,123.49,124.85,121.26,49832100.0,1
20220722,124.27,122.27,125.5,121.35,42544800.0,1
20220725,122.3,116.42,123.71,115.65,41515700.0,1
20220726,117.01,117.5,120.84,114.53,53665900.0,1
20220727,117.64,120.6,121.9,116.21,51840900.0,1
20220728,120.2,138.94,139.39,118.08,67161000.0,1
20220729,137.4,134.86,138.25,132.41,122946300.0,1
20220801,135.35,135.1,138.84,133.51,64310700.0,1
20220802,134.92,134.18,137.44,133.5,52167600.0,1
20220803,134.7,139.22,140.49,134.11,61219900.0,1
20220804,139.41,143.0,143.56,138.74,59960200.0,1
20220805,142.57,140.66,143.26,139.6,42107700.0,1
20220808,141.58,140.0,144.23,138.29,41423500.0,1
20220809,139.22,137.9,140.15,136.21,31468600.0,1
20220810,137.83,142.68,144.6,137.4,44184400.0,1
