datetime,open,close,high,low,volume,status
20220103,337.63,338.6,341.09,337.19,24853100.0,1
20220104,338.54,335.72,343.09,331.87,27029200.0,1
20220105,335.95,324.39,337.38,323.31,36829100.0,1
20220106,323.3,334.3,339.17,321.91,47520700.0,1
20220107,332.69,332.1,337.0,328.88,27177500.0,1
20220110,331.0,328.57,332.4,315.43,44057100.0,1
20220111,328.66,334.15,334.63,325.28,29099100.0,1
20220112,333.33,332.8,337.4,330.03,25560000.0,1
20220113,331.79,326.6,335.63,325.76,24389800.0,1
20220114,327.1,332.2,332.73,321.01,30044900.0,1
20220118,327.21,318.6,331.9,317.64,39345700.0,1
20220119,318.15,318.59,327.1,318.15,32878000.0,1
20220120,320.8,313.25,327.82,310.44,28392600.0,1
20220121,313.56,302.34,318.31,301.89,49196200.0,1
20220124,303.23,307.0,309.53,289.01,67868800.0,1
20220125,303.0,301.5,306.23,294.15,43455100.0,1
20220126,304.38,297.6,307.82,290.85,48937600.0,1
20220127,293.61,296.51,301.71,293.61,37071500.0,1
20220128,296.4,302.5,302.5,291.0,39518900.0,1
20220131,303.15,313.0,314.26,299.32,35436700.0,1
20220201,314.94,328.46,328.55,312.12,30194200.0,1
20220202,330.45,249.29,332.35,244.0,103966800.0,1
20220203,253.65,241.34,263.0,235.74,350699900.0,1
20220204,242.1,238.0,243.01,230.11,164459600.0,1
20220207,238.0,223.78,239.55,223.55,169309300.0,1
20220208,222.9,219.86,225.77,216.15,183449800.0,1
20220209,221.0,231.9,233.37,220.73,161456500.0,1
20220210,231.9,227.5,235.0,226.7,89371900.0,1
20220211,226.0,219.7,230.42,218.77,86390400.0,1
20220214,219.01,218.0,221.0,214.87,71186600.0,1
20220215,220.5,220.07,222.89,215.06,80433600.0,1
20220216,221.36,215.67,221.56,212.02,82086400.0,1
20220217,214.8,208.03,217.5,207.16,71122500.0,1
20220218,208.97,204.51,210.75,204.5,65774800.0,1
20220222,190.0,203.5,207.48,190.0,72765100.0,1
20220223,204.46,197.25,206.94,196.6,84068800.0,1
20220224,193.6,206.0,208.35,189.0,98143400.0,1
20220225,205.6,210.0,211.32,203.18,68025300.0,1
20220228,210.48,211.0,213.16,206.5,61894500.0,1
20220301,210.8,203.8,211.76,202.22,47902500.0,1
20220302,202.18,207.0,209.15,202.0,53865900.0,1
20220303,207.2,203.16,210.58,201.42,51844800.0,1
20220304,202.0,199.87,205.89,198.79,59553400.0,1
20220307,202.0,186.5,202.0,186.2,70203900.0,1
20220308,187.5,190.19,196.7,184.21,66579100.0,1
20220309,193.88,197.7,199.1,190.29,60618000.0,1
20220310,196.34,195.26,196.89,191.06,42532800.0,1
20220311,195.9,187.4,199.1,186.67,62824200.0,1
20220314,188.5,187.88,192.29,185.36,57078500.0,1
20220315,185.0,192.17,192.4,184.89,58428800.0,1
20220316,193.0,204.0,205.14,193.0,68758800.0,1
20220317,203.89,206.8,208.04,201.11,54081500.0,1
20220318,207.0,216.35,216.8,205.32,102547000.0,1
20220321,216.56,211.01,216.56,207.63,53721500.0,1
20220322,211.6,216.69,219.46,210.18,59755400.0,1
20220323,216.88,213.9,217.7,212.16,44034300.0,1
20220324,214.6,218.95,220.67,214.47,57884400.0,1
20220325,220.2,222.19,225.5,217.6,74800200.0,1
20220328,222.55,223.2,224.04,219.54,45147600.0,1
20220329,224.65,228.92,230.89,223.03,59532600.0,1
20220330,229.12,228.3,231.16,226.71,49484400.0,1
20220331,229.14,223.26,229.64,222.26,44400000.0,1
20220401,223.26,224.7,227.28,222.7,37074800.0,1
20220404,224.53,233.7,234.5,224.0,52411900.0,1
20220405,234.24,231.7,236.86,231.02,57231400.0,1
20220406,230.71,223.2,232.71,221.4,55389200.0,1
20220407,224.24,223.6,226.39,218.56,36116000.0,1
20220408,224.71,221.85,225.13,220.02,33582900.0,1
20220411,220.87,216.56,221.76,215.21,38964300.0,1
20220412,216.51,214.9,222.33,213.13,37069600.0,1
20220413,216.25,215.81,216.61,211.0,36304300.0,1
20220414,215.38,209.95,217.0,209.51,33047400.0,1
20220418,209.45,213.26,213.5,208.0,32161200.0,1
20220419,213.0,213.5,218.43,209.0,38711500.0,1
20220420,215.72,201.8,216.77,198.92,85060500.0,1
20220421,201.66,189.9,203.33,182.09,96191500.0,1
20220422,189.64,183.2,192.72,183.1,67399300.0,1
20220425,181.9,186.17,187.58,181.14,55975300.0,1
20220426,185.45,176.64,187.19,172.4,60638500.0,1
20220427,176.4,207.09,210.14,169.0,137437000.0,1
20220428,207.35,203.0,208.53,192.9,203596100.0,1
20220429,206.15,201.8,212.48,199.51,99593300.0,1
20220502,202.12,211.65,211.88,199.0,101192300.0,1
20220503,211.7,212.83,214.9,208.09,83145700.0,1
20220504,212.05,223.08,224.3,206.96,79851700.0,1
20220505,221.0,209.0,221.5,206.16,80589800.0,1
20220506,207.02,203.06,209.38,201.02,67593400.0,1
20220509,202.75,197.44,202.75,195.58,70612000.0,1
20220510,198.7,197.88,202.96,194.19,65594200.0,1
20220511,198.36,188.77,200.68,188.03,59075200.0,1
20220512,188.45,193.85,198.05,184.78,72791200.0,1
20220513,194.74,199.2,199.89,190.76,46023200.0,1
