datetime,open,close,high,low,volume,status
20250102,132.95,137.9,138.88,132.95,162156200.0,1
20250103,138.5,144.9,145.0,138.31,186921900.0,1
20250106,146.0,150.27,152.16,144.87,217097100.0,1
20250107,150.47,141.45,153.74,140.01,289048900.0,1
20250108,142.25,138.36,143.95,137.56,184649500.0,1
20250110,139.0,135.77,139.92,134.22,171012600.0,1
20250113,133.2,135.19,135.59,129.11,168250400.0,1
20250114,136.0,131.35,136.74,130.05,162048200.0,1
20250115,131.2,136.07,136.45,130.81,156676000.0,1
20250116,139.02,133.69,140.25,133.27,166616800.0,1
20250117,134.86,137.68,138.5,134.15,158764900.0,1
20250121,138.63,142.85,143.9,137.09,158037200.0,1
20250122,143.45,146.03,147.79,140.83,191847300.0,1
20250123,144.45,146.61,147.25,143.72,127228700.0,1
20250124,146.03,142.16,149.1,141.88,194120700.0,1
20250127,133.37,121.23,135.9,116.7,653511900.0,1
20250128,124.29,127.67,129.06,116.25,489534900.0,1
20250129,129.94,121.87,131.99,120.05,370421200.0,1
20250130,123.3,123.37,125.06,118.1,326931100.0,1
20250131,123.09,119.72,127.85,119.19,300517900.0,1
20250203,116.01,118.87,119.77,113.01,299987400.0,1
20250204,117.36,118.31,121.2,115.33,203298300.0,1
20250205,118.75,124.48,125.25,118.35,202277300.0,1
20250206,125.35,128.0,129.39,124.66,214373300.0,1
20250207,128.59,128.99,130.37,125.0,192032400.0,1
20250210,130.3,133.19,135.0,128.36,182585700.0,1
20250211,133.04,133.08,134.48,131.02,154193400.0,1
20250212,133.3,130.88,133.79,129.08,136837400.0,1
20250213,130.39,134.95,136.5,130.0,166152000.0,1
20250214,135.58,138.59,139.25,134.6,166987100.0,1
20250218,140.0,139.22,143.44,137.92,180591400.0,1
20250219,139.4,139.03,141.36,137.22,137509000.0,1
20250220,138.7,139.86,140.89,136.79,120380100.0,1
20250221,139.97,135.01,141.46,134.03,164413000.0,1
20250224,136.06,130.12,138.59,130.0,194310400.0,1
20250225,128.4,128.16,134.0,124.44,217997800.0,1
20250226,129.4,130.89,136.6,125.1,264261500.0,1
20250227,131.55,121.64,135.5,119.32,361240700.0,1
20250228,121.88,124.75,125.12,116.4,275548600.0,1
20250303,124.12,114.47,125.77,112.28,315676500.0,1
20250304,114.06,118.26,119.31,108.85,326434200.0,1
20250305,119.0,116.65,119.22,114.51,225429300.0,1
20250306,119.64,111.29,119.64,110.22,259220000.0,1
20250307,111.7,112.09,113.5,107.57,280571900.0,1
20250310,111.22,104.67,112.98,104.4,304680600.0,1
20250311,106.0,109.43,112.24,104.79,289496600.0,1
20250312,110.01,116.98,116.98,109.11,270508500.0,1
20250313,114.8,116.41,117.76,113.79,252629400.0,1
20250314,117.2,121.5,121.88,116.71,210221700.0,1
20250317,121.1,119.51,123.7,118.03,216771800.0,1
20250318,119.19,114.78,120.73,114.54,251986900.0,1
20250319,114.9,118.79,120.45,114.74,238229600.0,1
20250320,119.1,118.17,120.2,116.03,205803400.0,1
20250321,118.13,117.64,118.45,115.42,211986200.0,1
20250324,119.3,120.93,122.22,117.4,177822700.0,1
20250325,120.88,120.61,121.41,118.92,139208700.0,1
20250326,119.86,112.21,120.32,111.8,249587200.0,1
20250327,111.61,111.27,114.45,110.69,194100300.0,1
20250328,111.0,109.01,112.87,109.0,191224300.0,1
20250331,106.48,107.52,109.4,103.65,241836500.0,1
20250401,107.95,110.03,110.51,106.47,185323500.0,1
20250402,109.01,104.15,113.23,104.02,187379700.0,1
20250403,105.92,102.42,107.38,101.56,281952000.0,1
20250404,101.6,92.6,102.65,92.11,433698600.0,1
20250407,86.27,99.18,101.75,83.66,501443000.0,1
20250408,100.6,93.31,105.85,92.59,394675300.0,1
20250409,99.5,112.59,115.09,93.25,461414900.0,1
20250410,111.7,106.25,114.62,103.01,368237400.0,1
20250411,108.79,110.7,111.55,106.67,260501100.0,1
20250414,114.5,109.37,115.44,109.07,208777100.0,1
20250415,111.24,105.1,113.62,104.74,189509600.0,1
20250416,105.25,103.38,107.38,100.45,333875500.0,1
20250417,105.95,101.27,106.48,100.05,253372600.0,1
20250421,99.9,96.65,101.14,95.04,203636500.0,1
20250422,98.24,102.5,102.65,96.72,205658500.0,1
20250423,102.74,102.5,104.8,101.8,205336500.0,1
20250424,101.5,107.72,107.9,100.61,189237400.0,1
20250425,107.99,110.9,111.92,105.73,215420300.0,1
20250428,109.93,108.13,111.01,106.02,173149700.0,1
20250429,109.19,106.77,110.2,105.71,147511800.0,1
20250430,107.0,112.97,113.97,104.08,197341600.0,1
20250501,112.85,111.1,114.94,108.92,198562400.0,1
20250502,112.14,114.22,115.4,111.95,143727200.0,1
20250505,113.9,113.25,114.67,112.46,98770300.0,1
20250506,113.1,114.5,114.74,110.82,133482000.0,1
20250507,113.92,116.87,117.68,112.28,174796300.0,1
20250508,119.4,117.05,120.83,115.85,167660100.0,1
20250509,118.0,116.39,118.23,115.21,114148600.0,1
20250512,122.0,122.83,123.08,119.61,168605000.0,1
20250513,122.15,131.28,131.35,121.65,261553900.0,1
20250514,132.2,136.21,136.6,131.3,225686900.0,1
