datetime,open,close,high,low,volume,status
20250101,189.4,189.31,189.5,189.31,20800.0,1
20250102,190.0,188.81,192.0,187.5,37291800.0,1
20250103,190.05,191.77,193.21,189.43,31799400.0,1
20250104,191.77,191.97,191.99,191.76,16100.0,1
20250106,192.8,197.05,198.23,192.12,52500100.0,1
20250107,196.88,194.75,201.0,194.0,46093200.0,1
20250108,194.98,193.58,196.29,191.65,46319100.0,1
20250109,193.58,193.72,193.72,193.4,5400.0,1
20250110,194.08,191.94,196.52,190.31,45418700.0,1
20250111,191.85,191.76,191.89,191.69,11700.0,1
20250113,190.79,192.06,192.35,187.36,41017800.0,1
20250114,192.27,190.33,192.66,188.3,30119700.0,1
20250115,190.16,195.59,196.36,189.97,37870400.0,1
20250116,196.18,192.5,196.56,192.35,29068000.0,1
20250117,193.67,196.38,197.23,192.91,48402400.0,1
20250118,196.38,196.04,196.39,196.02,9900.0,1
20250121,197.0,197.28,202.29,196.2,54869400.0,1
20250122,197.38,198.24,200.48,197.13,45310200.0,1
20250123,198.28,197.98,200.3,195.2,43357200.0,1
20250124,198.1,199.69,200.9,197.24,45387800.0,1
20250125,199.77,200.03,200.03,199.77,16400.0,1
20250127,194.2,191.89,196.88,189.78,68979700.0,1
20250128,192.53,194.9,195.48,190.68,43057300.0,1
20250129,195.5,196.66,197.16,192.82,32044000.0,1
20250130,197.99,201.37,201.4,196.28,45938700.0,1
20250131,202.0,203.24,205.48,201.14,55093100.0,1
20250201,203.24,202.66,203.4,202.66,33200.0,1
20250203,200.01,203.4,203.75,197.5,48111200.0,1
20250204,201.0,190.52,209.51,187.12,79666900.0,1
20250205,191.52,191.25,206.38,188.03,131680000.0,1
20250206,191.9,190.84,192.2,188.72,48198700.0,1
20250207,190.88,185.0,191.6,183.24,83328800.0,1
20250208,185.02,184.78,185.02,184.63,62200.0,1
20250210,184.78,186.0,188.2,184.78,43624100.0,1
20250211,185.74,185.35,186.94,184.28,34608900.0,1
20250212,185.3,183.75,185.85,181.89,38568800.0,1
20250213,182.86,186.08,186.28,182.51,36505400.0,1
20250214,186.97,185.28,187.26,184.32,36633600.0,1
20250215,185.28,185.24,185.28,185.22,14700.0,1
20250218,186.0,183.8,186.9,181.74,52787800.0,1
20250219,183.9,185.08,185.46,183.59,36683900.0,1
20250220,184.81,184.45,185.5,182.72,36659000.0,1
20250221,184.7,179.47,185.49,179.08,61901500.0,1
20250222,179.4,179.44,179.5,179.24,48400.0,1
20250224,180.0,178.98,183.83,178.8,51120100.0,1
20250225,178.38,175.86,179.7,174.69,71526000.0,1
20250226,176.36,173.25,177.25,171.58,62362400.0,1
20250227,174.0,168.75,174.77,167.94,66007300.0,1
20250228,169.2,170.41,170.68,166.77,74931500.0,1
20250301,170.41,170.52,170.9,170.41,40900.0,1
20250303,170.13,167.81,173.37,165.93,61101200.0,1
20250304,167.21,172.64,173.3,165.5,78318400.0,1
20250305,172.27,172.91,173.78,169.06,52044700.0,1
20250306,172.55,172.4,174.81,170.25,50150800.0,1
20250307,172.58,173.76,174.97,170.27,45696400.0,1
20250308,173.75,173.71,173.83,173.5,11200.0,1
20250310,173.25,164.2,174.1,163.69,78561400.0,1
20250311,164.32,164.23,166.99,161.37,58961800.0,1
20250312,164.72,167.7,169.14,163.53,46750700.0,1
20250313,166.13,163.81,167.11,162.11,49725900.0,1
20250314,164.02,165.5,166.49,162.45,56176500.0,1
20250317,164.68,164.45,166.3,163.67,53338100.0,1
20250318,164.37,160.7,164.92,156.72,67016400.0,1
20250319,160.82,165.17,165.87,160.44,66393400.0,1
20250320,165.25,162.79,165.65,160.96,52041100.0,1
20250321,163.08,164.3,164.4,159.91,68371500.0,1
20250324,165.64,167.59,168.32,164.99,49892900.0,1
20250325,167.72,170.89,171.18,167.16,44638100.0,1
20250326,171.11,164.91,171.28,164.4,48406100.0,1
20250327,165.91,161.93,165.91,161.81,44066300.0,1
20250328,162.0,154.24,162.31,153.63,85767000.0,1
20250331,152.24,153.9,155.54,150.66,93392800.0,1
20250401,154.85,157.65,158.1,153.55,54904000.0,1
20250402,156.9,151.43,159.21,150.88,42847200.0,1
20250403,152.94,150.83,154.0,149.83,83075100.0,1
20250404,149.91,144.75,151.07,144.4,107411300.0,1
20250407,139.68,148.9,152.85,137.01,123762300.0,1
20250408,149.75,143.38,152.24,141.8,85373300.0,1
20250409,145.6,159.0,159.55,141.12,121650100.0,1
20250410,156.57,152.47,158.4,149.96,81040800.0,1
20250411,154.01,157.09,157.67,152.16,54367300.0,1
20250414,158.7,158.77,161.72,157.56,53707100.0,1
20250415,159.92,155.14,160.3,155.0,44945200.0,1
20250416,154.06,153.79,155.89,151.51,47495600.0,1
20250417,155.02,150.97,155.3,148.5,55416100.0,1
20250421,149.58,148.8,151.69,146.1,41849300.0,1
20250422,149.13,154.77,154.9,148.27,44080100.0,1
20250423,154.7,155.81,157.53,153.81,51789100.0,1
20250424,155.32,166.95,169.41,153.66,81955300.0,1
20250425,167.95,161.7,168.9,161.04,102116200.0,1
20250428,162.01,160.46,163.15,158.6,55126300.0,1
20250429,161.11,159.5,161.32,157.52,48487300.0,1
20250430,160.04,159.9,161.25,155.4,64056200.0,1
20250501,160.35,161.84,162.2,158.91,53487800.0,1
20250502,162.44,163.8,164.97,161.87,44907800.0,1
20250505,162.9,164.07,165.39,162.19,37991500.0,1
20250506,163.4,164.94,165.02,161.19,34295500.0,1
20250507,164.66,152.05,165.0,147.84,244414700.0,1
20250508,153.55,154.4,155.93,152.9,106708000.0,1
20250509,155.01,152.65,155.35,152.2,58750300.0,1
20250512,157.0,158.5,159.1,155.1,80157000.0,1
20250513,157.58,159.71,160.57,156.16,76353500.0,1
20250514,160.0,164.85,167.0,159.61,83560700.0,1
20250515,164.0,164.66,167.35,162.37,56128100.0,1
20250516,164.57,163.46,169.35,163.1,71465800.0,1
20250519,162.92,167.1,167.24,162.1,54223900.0,1
20250520,166.68,164.27,168.5,162.9,86124200.0,1
20250521,163.98,168.7,173.14,163.5,137807000.0,1
20250522,170.32,171.69,176.77,169.27,133653000.0,1
20250523,172.43,168.13,172.86,167.66,61932900.0,1
20250527,171.35,173.08,173.13,169.74,66496700.0,1
20250528,173.43,174.97,175.27,171.91,52434300.0,1
20250529,175.27,170.86,175.77,170.63,46925000.0,1
20250530,171.2,171.19,172.52,167.44,74616500.0,1
20250602,170.3,168.82,170.5,167.39,58468500.0,1
20250603,168.5,166.6,169.0,165.28,76340800.0,1
20250604,166.64,168.2,168.24,166.11,47474700.0,1
20250605,168.5,168.1,171.02,167.2,64773800.0,1
20250606,169.49,173.7,174.5,168.49,63636800.0,1
20250609,173.79,176.29,176.47,173.11,51314200.0,1
20250610,176.07,178.82,181.11,174.91,103130700.0,1
20250611,178.67,177.0,180.5,176.68,48094700.0,1
20250612,176.51,175.0,177.0,174.74,36881600.0,1
20250613,172.6,174.56,177.13,171.28,45307100.0,1
20250616,174.98,175.42,176.94,174.49,48235500.0,1
20250617,175.23,175.27,177.37,174.58,46049400.0,1
20250618,175.55,173.87,176.8,173.18,47122800.0,1
20250620,173.72,166.66,174.43,165.04,124293900.0,1
20250623,166.63,166.78,167.61,162.0,97688800.0,1
20250624,167.8,167.08,168.22,166.13,74762400.0,1
20250625,167.5,171.29,172.36,167.13,62840200.0,1
20250626,171.52,173.4,173.69,169.94,55526700.0,1
20250627,173.54,178.13,178.68,171.73,177698600.0,1
20250630,179.1,176.3,181.97,174.58,110744700.0,1
20250701,176.5,175.7,176.6,173.53,58574900.0,1
20250702,176.0,178.5,178.86,174.88,51393600.0,1
20250703,178.69,179.5,179.67,177.05,38880400.0,1
20250707,178.4,176.6,179.98,175.68,58261600.0,1
20250708,177.18,174.4,177.95,172.81,67865000.0,1
20250709,174.58,176.44,179.44,172.77,80083900.0,1
20250710,176.25,177.65,178.43,174.38,52229200.0,1
20250711,176.77,180.07,181.43,176.35,61007600.0,1
20250714,180.0,181.23,183.67,178.81,58071700.0,1
20250715,181.92,182.0,184.22,181.16,59366900.0,1
20250716,181.91,183.15,184.33,181.73,61127000.0,1
20250717,183.11,184.18,184.2,180.48,55969400.0,1
20250718,183.79,185.54,186.75,183.71,57436000.0,1
20250721,186.4,190.67,190.67,185.98,76567500.0,1
20250722,190.51,191.85,191.85,187.46,78419400.0,1
20250723,192.1,193.7,198.0,184.51,106175900.0,1
20250724,194.8,192.45,198.0,191.0,144246200.0,1
20250725,192.37,193.12,194.33,191.26,73808400.0,1
20250728,194.18,192.34,194.69,190.84,69931000.0,1
20250729,192.62,195.23,196.01,191.56,78903900.0,1
20250730,195.44,195.9,197.6,194.68,58467600.0,1
20250731,196.49,190.5,197.78,190.3,93420800.0,1
20250801,188.89,188.21,191.9,187.01,61566200.0,1
20250804,190.0,194.6,195.27,188.65,58421900.0,1
20250805,194.74,194.04,197.86,193.48,57329500.0,1
20250806,195.07,196.0,196.62,193.67,38994300.0,1
20250807,196.2,196.39,197.77,194.33,47918100.0,1
20250808,196.89,201.75,202.61,196.57,71391800.0,1
20250811,201.69,200.74,202.08,199.07,45839000.0,1
20250812,201.0,203.38,204.5,200.49,52953100.0,1
20250813,203.7,201.8,204.53,197.51,51381900.0,1
20250814,201.6,202.89,204.44,200.23,43414100.0,1
20250815,202.94,203.93,206.44,201.28,58182000.0,1
20250818,204.0,203.66,205.27,202.49,32000300.0,1
20250819,203.09,200.82,203.44,199.96,39923300.0,1
20250820,200.91,198.95,201.73,196.59,48464900.0,1
20250821,199.28,200.6,202.48,198.12,33931200.0,1
20250822,201.1,206.72,208.54,200.32,77030400.0,1
20250825,206.23,208.3,210.52,205.28,52841800.0,1
