date,ma200,ma150,ma50
20240625,-1,-1,-1
20240626,-1,-1,-1
20240627,-1,-1,-1
20240628,-1,-1,-1
20240701,-1,-1,-1
20240702,-1,-1,-1
20240703,-1,-1,-1
20240705,-1,-1,-1
20240708,-1,-1,-1
20240709,-1,-1,-1
20240710,-1,-1,-1
20240711,-1,-1,-1
20240712,-1,-1,-1
20240715,-1,-1,-1
20240716,-1,-1,-1
20240717,-1,-1,-1
20240718,-1,-1,-1
20240719,-1,-1,-1
20240722,-1,-1,-1
20240723,-1,-1,-1
20240724,-1,-1,-1
20240725,-1,-1,-1
20240726,-1,-1,-1
20240729,-1,-1,-1
20240730,-1,-1,-1
20240731,-1,-1,-1
20240801,-1,-1,-1
20240802,-1,-1,-1
20240805,-1,-1,-1
20240806,-1,-1,-1
20240807,-1,-1,-1
20240808,-1,-1,-1
20240809,-1,-1,-1
20240812,-1,-1,-1
20240813,-1,-1,-1
20240814,-1,-1,-1
20240815,-1,-1,-1
20240816,-1,-1,-1
20240819,-1,-1,-1
20240820,-1,-1,-1
20240821,-1,-1,-1
20240822,-1,-1,-1
20240823,-1,-1,-1
20240826,-1,-1,-1
20240827,-1,-1,-1
20240828,-1,-1,-1
20240829,-1,-1,-1
20240830,-1,-1,-1
20240903,-1,-1,-1
20240904,-1,-1,138.4508
20240905,-1,-1,138.5148
20240906,-1,-1,138.5848
20240909,-1,-1,138.8216
20240910,-1,-1,139.1098
20240911,-1,-1,139.3768
20240912,-1,-1,139.954
20240913,-1,-1,140.2884
20240916,-1,-1,140.8144
20240917,-1,-1,141.2524
20240918,-1,-1,141.7322
20240919,-1,-1,142.2392
20240920,-1,-1,142.7434
20240923,-1,-1,143.1516
20240924,-1,-1,143.6078
20240925,-1,-1,144.0876
20240926,-1,-1,144.6556
20240927,-1,-1,145.2608
20240930,-1,-1,145.8918
20241001,-1,-1,146.4104
20241002,-1,-1,146.926
20241003,-1,-1,147.4648
20241004,-1,-1,148.124
20241007,-1,-1,148.7466
20241008,-1,-1,149.4714
20241009,-1,-1,150.3412
20241010,-1,-1,151.0562
20241011,-1,-1,151.8224
20241014,-1,-1,152.6888
20241015,-1,-1,153.579
20241016,-1,-1,154.5398
20241017,-1,-1,155.5592
20241018,-1,-1,156.4742
20241021,-1,-1,157.3312
20241022,-1,-1,158.173
20241023,-1,-1,158.9544
20241024,-1,-1,159.7494
20241025,-1,-1,160.4782
20241028,-1,-1,161.177
20241029,-1,-1,161.8968
20241030,-1,-1,162.5912
20241031,-1,-1,163.1586
20241101,-1,-1,163.789
20241104,-1,-1,164.3924
20241105,-1,-1,165.0856
20241106,-1,-1,165.9416
20241107,-1,-1,166.9386
20241108,-1,-1,167.9348
20241111,-1,-1,168.8858
20241112,-1,-1,169.8828
20241113,-1,-1,170.8626
20241114,-1,-1,171.7496
20241115,-1,-1,172.5996
20241118,-1,-1,173.2698
20241119,-1,-1,173.9578
20241120,-1,-1,174.649
20241121,-1,-1,175.0582
20241122,-1,-1,175.6838
20241125,-1,-1,176.0266
20241126,-1,-1,176.4862
20241127,-1,-1,176.8406
20241129,-1,-1,177.1822
20241202,-1,-1,177.4518
20241203,-1,-1,177.8324
20241204,-1,-1,178.2794
20241205,-1,-1,178.6766
20241206,-1,-1,179.1836
20241209,-1,-1,179.3266
20241210,-1,-1,179.4806
20241211,-1,-1,179.7216
20241212,-1,-1,179.8712
20241213,-1,-1,180.0002
20241216,-1,-1,180.0026
20241217,-1,-1,179.9898
20241218,-1,-1,179.8058
20241219,-1,-1,179.5998
20241220,-1,-1,179.485
20241223,-1,-1,179.3532
20241224,-1,-1,179.2512
20241226,-1,-1,179.1958
20241227,-1,-1,179.083
20241230,-1,-1,178.8928
20241231,-1,-1,178.7284
20250102,-1,-1,178.5524
20250103,-1,-1,178.3896
20250106,-1,-1,178.2368
20250107,-1,-1,177.984
20250108,-1,-1,177.7672
20250110,-1,-1,177.4044
20250113,-1,-1,177.0484
20250114,-1,-1,176.7084
20250115,-1,-1,176.527
20250116,-1,-1,176.322
20250117,-1,-1,176.1558
20250121,-1,-1,176.3086
20250122,-1,-1,176.3162
20250123,-1,-1,176.3156
20250124,-1,-1,176.192
20250127,-1,-1,175.6562
20250128,-1,-1,175.1408
20250129,-1,161.3114,174.6208
